, -0.00000000009
-146554.60323655803, 6087.172901084952
-160436.629599283, 23024.326667915837
-150920.5320818282, 27810.031184442065
-117430.2678422289, 28269.39191966456
-152188.7971800894, 10091.59095108804
-50593.9558065627, 44262.30903862153
61724.54247948369, 213332.55901953572
218453.05367935993, 44478.05590548241
311544.29117612424, 25923.55780359145
-264847.4310081881, -123982.30948650512
-457218.1579159379, -105354.0835995973
-986140.0834935121, 219697.2007785944
-992829.9974437923, -319346.45580946153
-865465.1861075223, -395121.45748136775
-1267772.8021832686, -1276369.5142910164
-706460.3583433252, -1419280.4174351313
-834822.2993681795, -1412315.7587977895
226898.19234721767, -1944307.2165497756
247366.9452033363, -1586165.759822807
-145823.26231495652, -2375467.5489118197
-542527.697363283, -1024851.531110892
-1455150.5688332478, -313886.13519207854
-242386.09722896083, 857685.429938436
-457247.69015258824, 1204079.6381454573
682644.5743758886, -55245.54940174608
-16679.429392213417, -202916.54498066328
-341485.5925948012, -1534170.729197625
133223.90790589142, -306578.56441157305
152614.26634088665, -510927.8940668559
2333475.919773099, 8616.594484831134
1740465.7483159758, 435398.86002109945
2292584.829629672, 202126.04847589938
611209.8117997423, 1861610.2088124629
-387636.17332953715, 1673537.6925258476
-785247.2243403749, 3163477.346979317
-1742763.513737958, 2176718.072732155
-961905.7299042562, 1695638.5923850737
-1714177.8413700326, 1092394.4537699006
-566904.5913447251, 588143.3895731467
-502166.9717801534, 1688774.9098266026
594397.5266519594, 1387928.2260265348
1200265.0201692446, 2222686.296779755
856761.7863750695, 1154763.7404303404
676298.3767467777, 815298.4401386254
-823673.2791920017, 173976.5489879348
-674115.3983402479, -251559.15330593789
-981283.6666339606, 18232.1222453972
181024.2291233408, -414876.4204810084
600326.6585399397, 6460.340713698068
1069900.8445772475, -739297.0197563614
1253266.3272761677, -431625.70639508346
555207.0158228283, -535812.4466346232
886008.0980290457, -230293.4778867945
672747.3438004982, -132639.47275657573
1317638.869684268, -333501.2165874417
1090903.5847503855, -59489.39188532807
1160971.1350608326, -465066.43460222107
999587.1176669397, -260723.84641423408
283636.73163321946, -497841.12569027056
82129.29392102017, -481932.3658334481
-414754.2747584484, -722238.7791761153
-246433.2188941082, -718535.2314872398
-181351.32915904434, -457493.968072936
196225.83565260988, -374421.83168986964
1721041.4922893993, -378522.7492030874
-119453.39855586537, -191729.57544623595
-20217.1571564346, -291464.5257492598
-8296.897348301325, -389679.5873213716
-178127.29502248956, -304355.76805599965
-210564.85733861182, -331589.8461690612
-286368.5034717012, -212553.7195126302
-460477.8885589703, -641039.6506978003
-196752.71703132184, -525874.870564733
-416784.85924972186, -704584.5989638406
-381184.04459156643, -391157.6028258485
-419187.7360886693, 46983.426069182045
-196264.63852075435, 546673.7040571983
-324171.13866557565, 992139.0192295418
-296459.2892426659, 1031814.4964890254
-427122.68315728067, 1183484.9941990718
-350724.56830035656, 704217.0153313696
-237834.33698275458, 598012.0883870943
-83116.20015905649, -49537.44014836003
426584.3606638186, -107593.61515819866
498474.5984693578, -271767.15554720775
764099.6302673802, -219379.43103320472
462232.5925809346, -51967.75381613995
554512.9479373116, -330710.7372863118
146084.22236053183, -403016.0580575867
-21335.76580241794, -1073082.9730665062
-90683.29406418366, -1108485.4259076286
-477191.5952768934, -1413782.972976236
-258319.88163880527, -1074743.8017324463
-551678.7389305431, -585868.9950043375
-179394.68290234514, -286695.02310153365
-148937.2248168541, 168466.9609834841
87200.69458279942, -21947.60610845718
-28224.15348982715, 90541.25056767814
-207686.0319915907, -209733.10070232564
-3514.378371175517, 118522.36784265074
-334277.76552806876, 107780.23703669348
-153499.83433993993, 430209.96256530395
-357129.07194355765, 537687.3922944274
-182082.01503204473, 323974.0269917519
-261800.44478573377, 449653.4690577137
-182631.4114215691, 170953.31798470204
-56878.37101645648, 209577.75668081036
30415.114195354206, -27331.60551426027
265216.25506000075, 140880.88352951774
-66191.07086636098, -1456.5572923566506
-11509.926964685526, 9468.202210998668
-354727.00347026874, 9020.073417105814
-217515.16317057476, -80248.38030623033
-259715.47997788803, 18864.864392948366
79485.6511963715, -221597.5768456259
215012.87123777054, -279460.6513527409
228306.98121221404, -539900.1477229036
210914.95109926397, -443408.27027577866
-168431.9014017576, -591524.1523601022
-80098.02028777516, -248071.71963309328
-371508.07740566245, -113913.12127421558
