, -0.000000007
-12087.6113360239, -1954.0084215657675
-5746.786464226533, -3595.787332506803
-8665.048784419023, 21880.712221249014
-4725.540737458171, 60452.25087646607
-53203.66630109046, 36850.967541861784
-66743.10580706994, 48657.661089455694
141379.80185352848, -45347.90268628964
219514.94899686694, -90387.36829671427
218118.83859128106, 107734.70049797685
361685.14287363965, 84115.28053804758
-131654.91047879055, -235004.03162653846
-147945.00171993612, -451025.58266134205
593011.4981878361, -566408.3306275227
18790.907096727406, -521603.02455082966
-448087.06602931407, -198467.5057624365
234342.35393563774, -498476.00030811527
-564186.3945644957, -327155.9458219856
-1197275.5076384188, -12439.146326491331
-474775.74639941705, -736035.5161212633
-85358.50680510969, -928976.1610124548
-392278.68062509113, 880538.3504221372
-895826.8251062855, 1372538.63223791
-1692107.3071695506, -641710.0390146243
-737627.2369436785, -493902.2741053647
856539.617494646, 1042626.827442316
-35493.19383588723, 955205.7753950973
-1030224.6845903485, 996583.9952090888
-927583.50944962, 1236107.3453384135
409402.6944511507, -1041466.3273901177
839898.5153113133, 382520.00354739744
580522.1029071216, 2240939.146895705
34158.218654856595, 587968.9952014275
-1054669.26177956, -402092.8020180745
1203104.9298681149, -42717.764965386836
1660959.2258332605, 617285.1317878452
-317437.3729237218, 745334.0307870265
-540283.9418379049, -56891.308944743534
1449588.3690659206, -626815.9326253285
402145.9217589258, -26115.661186043122
84795.6203431872, 224666.5781004573
535015.0974636347, 155894.51790958623
-57461.99904134513, -526936.245713094
-103545.49545964703, -508987.31266661524
609153.6925300176, 156520.81317629776
444467.0800624219, -426255.84630444087
-405141.95933906396, 77730.68248071377
33788.080300085945, 228393.90189436014
224373.53280867302, -767581.0078551444
-121595.00255094522, -94624.93364038048
-21947.776034129358, -102039.89841457685
487266.9286017891, -139896.2161004331
-57427.46961186749, 139208.03293270862
-656709.2392927357, 3716.252439293363
490089.4600958252, -669344.141838693
278333.06134799623, -177781.63906928623
69768.69489410147, 240644.62748027177
-261084.24520726898, 102002.75116874443
-253799.489548232, -361406.86492084933
55535.95506973232, -591515.5024976507
358511.17994083656, 103761.13932845282
-190577.8650905958, -260126.47987915893
-333943.4770796442, -148457.1712533883
-423696.7581886977, -267422.504236247
-1313194.3388997926, -753001.0655877494
1337899.0046104977, -228337.19046347972
109294.9004853387, 32777.204149015146
-92989.07273314944, 38639.25024816172
-473456.17849158874, -469770.2758032613
-288868.4215735963, -367043.74755990074
295567.7790060303, -121598.99806823264
-90451.59677151265, -16692.96228263968
-472687.78958016116, 219028.4411179105
-377188.00428138406, -286040.68842286424
-524300.1535909763, -186431.41666679474
259044.47277787057, 42275.69377079241
-319367.0515165969, 516131.5311904574
-839178.1954399764, 666812.2909014239
-298940.7601387042, -28783.742774387887
-180895.94947858033, 6814.51073545255
-130622.16121936584, 607346.7313029562
39419.763276090656, 617293.5704460363
-357067.1733973548, 336446.7147071394
186755.51438654913, 434782.51706715924
236478.91339822434, 501679.1835414219
113132.94488777722, 374635.5851280107
105876.9573600226, 137392.363271261
553049.5644091998, 574683.0116009547
335539.9934889102, 421612.1473726087
13000.311240429286, 13200.355237649104
155271.2294971626, -154948.44251303643
826452.89445755, -28042.217478030594
648920.046481575, 328959.0262225744
-113473.05864909438, 287427.8471957544
282513.3089321085, -184545.21715860761
716467.4270386429, -536085.9867431166
416676.34099734446, 101255.36153502861
369140.51461868745, 325656.57871818315
-219196.65048802434, -316477.7806585106
76823.58847578077, -711987.8084807323
484869.23835176026, -392184.1927211182
435210.4977185996, 14432.820352128008
-198703.17323043945, -164369.91480419206
-198744.25234229158, -321109.9706781861
240008.03900023908, -512448.99011115514
93101.32239471827, -239049.55963330582
-297507.32404094527, -138353.35067799222
-151095.8149086781, -245179.08547187562
-15055.73472364965, -176336.4725943649
-536814.7910292158, -90704.86036029251
-245983.95417103166, -199125.7014744152
95835.5266627404, -298701.01666116714
-141009.13571148473, 42239.16757278844
-317748.4030706713, 378980.4364194905
-343375.4830329027, -109404.65219905095
-175642.6525191242, -163868.1823119671
-72912.6860506053, 218551.94293641177
-118908.94544452954, 290968.27728228766
-309206.31533005147, 4152.624875517649
-173216.23465002855, 9060.558070721156
109375.53991756242, 48840.33664329916
168393.56214508682, 254175.71034687283
-244836.76465473048, 196081.63370450947
-84383.45963908776, 14325.554964038449
234889.20104548524, 147004.3901977049
1989.0832887384167, 334818.9698966203
-162525.9545474765, 237870.5138321351
-16094.346949908366, -9587.909358553612
335809.3649356625, -52183.89264755597
269706.3293749089, 142053.10389727366
20405.047235297363, 2858.278376507187
174213.97688700858, -155884.61837856832
134674.68884998575, -75829.9958317796
276106.91490900156, -15694.181718290463
180690.34020936152, -48481.52863092623
-46709.980566404476, -75800.91268943307
-59473.58869214399, 28227.48110234126
205264.31800746097, -223161.41313758167
308165.2983662696, -36422.16581690055
95046.78687154959, -36606.356466232144
726.5170699008031, 28728.01165859284
-26075.738241120693, -256823.32080802557
-21862.39711785171, -197758.9360298485
100426.18569601774, -23523.191694284855
10206.54112341191, -127024.59693575127
-70682.01165830664, 25875.353093657613
-249655.4546194551, -154509.2558977895
-23716.856513959996, -347403.97960886854
121907.10214987543, -95886.24377778001
-136760.40730915923, 129473.69963767506
-376792.37261909724, 88690.26027977781
-107031.81796758658, -257567.24312707142
122631.67268032403, -268468.040340165
-119181.11428371358, 125692.37179378093
-78869.19217681767, 202279.08046973805
-271728.9863429816, -177432.99190545105
-77221.49583908661, -116564.91008201752
66200.07045891816, 4861.879960596623
-42995.96302275269, 152163.51524978047
-196075.98520602728, 8973.252317508988
-58967.369051448964, -7483.03777571418
10140.644428957017, -2656.6459144717096
-110382.42474174305, -32219.099791996676
-91743.30791457635, -46586.5265608713
82062.85018514193, 6720.71509703841
-10799.320044627788, -16925.59334630153
-261887.8049199609, 147133.82156697157
-170949.24075746702, 79040.3655618144
12631.65865396375, -224056.6312571299
-18258.102682495446, 200038.68726536195
-19208.11351948054, 160982.66830287315
-274146.30406621215, 3920.1972336643666
64694.03825524097, -76045.20119743202
78218.18060515309, 17920.172779814362
4267.083679728326, 219810.2131844587
-146071.03427005917, -43699.11602935476
-122550.54980002952, 106232.08843063668
-24492.714844333514, 97202.32557241307
-97067.35616733701, -67448.52158613925
-117511.15966768624, 36814.19450389309
955.4631486508224, 107825.36261795994
-108235.66556416365, 170868.72657383123
-152665.919410436, 116781.54389655362
51770.54334697174, -27060.13482970966
116448.8782618522, 57197.745472399314
-62898.840732681885, 197980.61968719843
-25757.798921763824, 218524.12023145202
68964.91555717401, 116171.48201920134
-82996.28831449483, -105708.4776372082
119378.48530161832, 221453.05753002144
283438.110667928, 207102.773671078
-31349.781936963303, -36970.08267092047
-89304.73388779827, 42962.02878148739
56628.0179825443, 127795.49777015613
292647.94351479004, -55709.89894065668
-29090.89516071814, 32861.99749604584
135931.60697256972, -132727.91736534
-205199.61498352658, -328904.67621481436
-220.26444696787075, -90833.95323158118
-43272.56814941609, 133385.5443381509
232260.77343227604, -104337.95438029917
-120119.74610473996, 71844.36719356984
59098.399999071065, -2282.8663848037395
73192.66225124351, -192611.6579393102
4990.933700360703, -75976.36344588047
-63947.05611455334, 36208.51991231589
45870.53132444984, -167532.71736749145
-87243.85115269104, 7951.892319333387
-28578.54131432072, 15309.002556230633
-29067.380069130355, -161190.0919561188
45024.437115992005, -4846.4792730235495
-30555.006702045794, -25705.267124655133
-75437.97151860595, -100669.92845683996
-96463.95638562666, -63376.37252288204
-15185.317044288751, 31829.663494586744
-96248.87268081261, -21138.212070546895
-129346.84676005528, -52701.37832766619
